event_id,raceId,driverId,constructorId,circuitId,year,round,race_name,constructor_name,circuit_name,pit_lap,stop_number,stop_duration_ms,race_total_laps,grid_position,current_position,driver_champ_points,constructor_champ_points,lap_time_delta_ms,laps_since_last_pit,laps_remaining,approx_gap_ahead_s,approx_gap_behind_s,safety_car_likely,recent_pace_delta_ms,position_change_from_grid,same_lap_pitters,pit_window_density,stint_extension_laps,race_progress,stint_fraction,pressure_index
900_16_1,900,16,15,1,2014,1,Australian Grand Prix,Sauber,Albert Park Grand Prix Circuit,35,1,24305,57,13,13,0.0,0.0,22233,35.0,22,2.007,9.369,0,742.6666666666715,0,1,3,15.0,0.6140350877192983,0.6140350877192983,0.428998681605203
900_3_1,900,3,131,1,2014,1,Australian Grand Prix,Mercedes,Albert Park Grand Prix Circuit,12,1,24331,57,3,1,0.0,0.0,40052,12.0,45,,8.677,1,371.6666666666715,2,0,3,-8.0,0.21052631578947367,0.21052631578947367,
900_3_2,900,3,131,1,2014,1,Australian Grand Prix,Mercedes,Albert Park Grand Prix Circuit,38,2,23673,57,3,1,0.0,0.0,22716,26.0,19,,23.472,0,2067.0,2,0,5,6.0,0.6666666666666666,0.45614035087719296,
900_4_1,900,4,6,1,2014,1,Australian Grand Prix,Ferrari,Albert Park Grand Prix Circuit,12,1,22887,57,5,5,0.0,0.0,43891,12.0,45,4.515,7.044,1,1387.3333333333285,0,4,7,-8.0,0.21052631578947367,0.21052631578947367,0.30563992330486944
900_4_2,900,4,6,1,2014,1,Australian Grand Prix,Ferrari,Albert Park Grand Prix Circuit,35,2,21978,57,5,7,0.0,0.0,18751,23.0,22,7.735,3.526,0,1328.3333333333285,-2,0,2,3.0,0.6140350877192983,0.40350877192982454,0.33542761646061514
900_807_1,900,807,10,1,2014,1,Australian Grand Prix,Force India,Albert Park Grand Prix Circuit,12,1,22615,57,7,4,0.0,0.0,40334,12.0,45,5.673,4.515,1,689.0,3,3,6,-8.0,0.21052631578947367,0.21052631578947367,0.33118129798450313
900_807_2,900,807,10,1,2014,1,Australian Grand Prix,Force India,Albert Park Grand Prix Circuit,33,2,22933,57,7,8,0.0,0.0,20638,21.0,24,10.492,2.456,0,1325.6666666666715,-1,0,2,1.0,0.5789473684210527,0.3684210526315789,0.37636890719469906
900_813_1,900,813,208,1,2014,1,Australian Grand Prix,Lotus F1,Albert Park Grand Prix Circuit,29,1,22847,57,21,15,0.0,0.0,21493,29.0,28,7.651,15.606,0,1579.3333333333285,6,0,1,9.0,0.5087719298245614,0.5087719298245614,0.1758127708776256
900_815_1,900,815,10,1,2014,1,Australian Grand Prix,Force India,Albert Park Grand Prix Circuit,1,1,25541,57,16,18,0.0,0.0,0,1.0,56,25.912,5.187,0,,-2,2,2,-19.0,0.017543859649122806,0.017543859649122806,0.19878736762883778
900_815_2,900,815,10,1,2014,1,Australian Grand Prix,Force India,Albert Park Grand Prix Circuit,11,2,22497,57,16,17,0.0,0.0,33430,10.0,46,1.575,,0,567.6666666666715,-1,1,2,-10.0,0.19298245614035087,0.17543859649122806,
900_815_3,900,815,10,1,2014,1,Australian Grand Prix,Force India,Albert Park Grand Prix Circuit,32,3,22526,57,16,12,0.0,0.0,20330,21.0,25,19.454,6.379,0,1887.6666666666715,4,1,2,1.0,0.5614035087719298,0.3684210526315789,0.18440991074634527
900_817_1,900,817,9,1,2014,1,Australian Grand Prix,Red Bull,Albert Park Grand Prix Circuit,12,1,22994,57,2,2,0.0,0.0,40182,12.0,45,8.677,7.875,1,436.3333333333285,0,1,4,-8.0,0.21052631578947367,0.21052631578947367,0.21601386764318473
900_817_2,900,817,9,1,2014,1,Australian Grand Prix,Red Bull,Albert Park Grand Prix Circuit,36,2,22427,57,2,3,0.0,0.0,19497,24.0,21,12.459,15.898,1,1504.0,-1,0,3,4.0,0.631578947368421,0.42105263157894735,0.1334783261088891
900_818_1,900,818,5,1,2014,1,Australian Grand Prix,Toro Rosso,Albert Park Grand Prix Circuit,12,1,23124,57,6,7,0.0,0.0,47696,12.0,45,0.03,1.939,1,699.6666666666715,-1,6,9,-8.0,0.21052631578947367,0.21052631578947367,1.3111255727296451
900_818_2,900,818,5,1,2014,1,Australian Grand Prix,Toro Rosso,Albert Park Grand Prix Circuit,33,2,22978,57,6,9,0.0,0.0,20251,21.0,24,2.456,1.085,0,1103.3333333333285,-3,1,3,1.0,0.5789473684210527,0.3684210526315789,0.7689681588062883
900_820_1,900,820,206,1,2014,1,Australian Grand Prix,Marussia,Albert Park Grand Prix Circuit,24,1,24209,57,17,16,0.0,0.0,20839,24.0,33,30.593,4.123,0,723.0,1,0,1,4.0,0.42105263157894735,0.42105263157894735,0.22685070736599186
900_821_1,900,821,15,1,2014,1,Australian Grand Prix,Sauber,Albert Park Grand Prix Circuit,1,1,32657,57,20,19,0.0,0.0,0,1.0,56,5.187,,0,,1,1,1,-19.0,0.017543859649122806,0.017543859649122806,
900_821_2,900,821,15,1,2014,1,Australian Grand Prix,Sauber,Albert Park Grand Prix Circuit,30,2,23797,57,20,14,0.0,0.0,21159,29.0,27,5.811,21.552,0,1554.0,6,0,2,9.0,0.5263157894736842,0.5087719298245614,0.19116328369133898
900_822_1,900,822,3,1,2014,1,Australian Grand Prix,Williams,Albert Park Grand Prix Circuit,10,1,34921,57,15,16,0.0,0.0,61361,10.0,47,5.033,5.411,0,830.0,-1,0,0,-10.0,0.17543859649122806,0.17543859649122806,0.32173692018806876
900_822_2,900,822,3,1,2014,1,Australian Grand Prix,Williams,Albert Park Grand Prix Circuit,36,2,23117,57,15,8,0.0,0.0,20416,26.0,21,0.777,0.938,1,601.6666666666715,7,1,4,6.0,0.631578947368421,0.45614035087719296,1.078742073496164
900_824_1,900,824,206,1,2014,1,Australian Grand Prix,Marussia,Albert Park Grand Prix Circuit,20,1,23821,57,18,18,0.0,0.0,20741,20.0,37,,,0,332.0,0,0,0,0.0,0.3508771929824561,0.3508771929824561,
900_824_2,900,824,206,1,2014,1,Australian Grand Prix,Marussia,Albert Park Grand Prix Circuit,35,2,22656,57,18,16,0.0,0.0,20855,15.0,22,,,0,906.0,2,2,4,-5.0,0.6140350877192983,0.2631578947368421,
900_825_1,900,825,1,1,2014,1,Australian Grand Prix,McLaren,Albert Park Grand Prix Circuit,12,1,23150,57,4,3,0.0,0.0,41092,12.0,45,7.875,5.673,1,383.6666666666715,1,2,5,-8.0,0.21052631578947367,0.21052631578947367,0.262533691584544
900_825_2,900,825,1,1,2014,1,Australian Grand Prix,McLaren,Albert Park Grand Prix Circuit,37,2,22273,57,4,2,0.0,0.0,18600,25.0,20,41.813,2.184,0,840.6666666666715,2,0,7,5.0,0.6491228070175439,0.43859649122807015,0.3374277432053172
900_826_1,900,826,5,1,2014,1,Australian Grand Prix,Toro Rosso,Albert Park Grand Prix Circuit,12,1,30514,57,8,9,0.0,0.0,55153,12.0,45,6.273,4.507,1,791.3333333333285,-1,7,10,-8.0,0.21052631578947367,0.21052631578947367,0.3190819149438969
900_826_2,900,826,5,1,2014,1,Australian Grand Prix,Toro Rosso,Albert Park Grand Prix Circuit,36,2,23920,57,8,10,0.0,0.0,20651,24.0,21,3.522,17.469,1,237.0,-2,3,6,4.0,0.631578947368421,0.42105263157894735,0.2752858711642965
900_828_1,900,828,207,1,2014,1,Australian Grand Prix,Caterham,Albert Park Grand Prix Circuit,23,1,23238,57,19,17,0.0,0.0,23007,23.0,34,20.157,,0,591.3333333333285,2,0,0,3.0,0.40350877192982454,0.40350877192982454,
900_8_1,900,8,6,1,2014,1,Australian Grand Prix,Ferrari,Albert Park Grand Prix Circuit,12,1,25543,57,11,8,0.0,0.0,50832,12.0,45,1.939,6.273,1,1649.6666666666715,3,5,8,-8.0,0.21052631578947367,0.21052631578947367,0.47774663026523034
900_8_2,900,8,6,1,2014,1,Australian Grand Prix,Ferrari,Albert Park Grand Prix Circuit,36,2,21825,57,11,9,0.0,0.0,19524,24.0,21,0.938,3.522,1,1759.6666666666715,2,2,5,4.0,0.631578947368421,0.42105263157894735,0.7371369600471768
901_13_1,901,13,3,2,2014,2,Malaysian Grand Prix,Williams,Sepang International Circuit,12,1,24637,56,13,8,0.0,10.0,3973,12.0,44,2.521,1.324,0,336.3333333333285,5,1,7,-8.0,0.21428571428571427,0.21428571428571427,0.714302823335375
901_13_2,901,13,3,2,2014,2,Malaysian Grand Prix,Williams,Sepang International Circuit,27,2,24577,56,13,7,0.0,10.0,4742,15.0,29,24.597,1.51,0,1485.3333333333285,6,1,4,-5.0,0.48214285714285715,0.26785714285714285,0.4374734526752155
901_13_3,901,13,3,2,2014,2,Malaysian Grand Prix,Williams,Sepang International Circuit,42,3,24526,56,13,6,0.0,10.0,3999,15.0,14,27.153,0.485,0,943.3333333333285,7,1,4,-5.0,0.75,0.26785714285714285,0.7089208666305247
901_154_2,901,154,208,2,2014,2,Malaysian Grand Prix,Lotus F1,Sepang International Circuit,25,2,25596,56,15,10,0.0,0.0,4331,13.0,31,15.352,12.629,0,542.6666666666715,5,1,4,-7.0,0.44642857142857145,0.23214285714285715,0.13452755355471863
901_154_3,901,154,208,2,2014,2,Malaysian Grand Prix,Lotus F1,Sepang International Circuit,40,3,25735,56,15,10,0.0,0.0,4636,15.0,16,15.038,9.028,0,984.0,5,1,4,-5.0,0.7142857142857143,0.26785714285714285,0.16207269601469543
901_155_1,901,155,207,2,2014,2,Malaysian Grand Prix,Caterham,Sepang International Circuit,15,1,27124,56,20,10,0.0,0.0,5287,15.0,41,2.238,2.721,0,300.6666666666715,10,1,5,-5.0,0.26785714285714285,0.26785714285714285,0.5775775737558844
901_155_2,901,155,207,2,2014,2,Malaysian Grand Prix,Caterham,Sepang International Circuit,31,2,26505,56,20,13,0.0,0.0,7362,16.0,25,7.381,4.429,0,2160.6666666666715,7,1,2,-4.0,0.5535714285714286,0.2857142857142857,0.3035134884053562
901_16_1,901,16,15,2,2014,2,Malaysian Grand Prix,Sauber,Sepang International Circuit,11,1,25998,56,17,11,0.0,0.0,3508,11.0,45,5.275,1.421,0,623.3333333333285,6,1,5,-9.0,0.19642857142857142,0.19642857142857142,0.5724150074629198
901_16_2,901,16,15,2,2014,2,Malaysian Grand Prix,Sauber,Sepang International Circuit,24,2,25493,56,17,12,0.0,0.0,5241,13.0,32,10.711,3.439,0,1147.6666666666715,5,1,3,-7.0,0.42857142857142855,0.23214285714285715,0.31066576751208985
901_18_1,901,18,1,2,2014,2,Malaysian Grand Prix,McLaren,Sepang International Circuit,13,1,24841,56,10,5,15.0,33.0,4664,13.0,43,13.004,2.865,0,1177.0,5,1,7,-7.0,0.23214285714285715,0.23214285714285715,0.33014038125495837
901_18_2,901,18,1,2,2014,2,Malaysian Grand Prix,McLaren,Sepang International Circuit,25,2,24524,56,10,8,15.0,33.0,4441,12.0,31,1.244,4.882,0,1028.6666666666715,2,0,3,-8.0,0.44642857142857145,0.21428571428571427,0.6156429991860118
901_18_3,901,18,1,2,2014,2,Malaysian Grand Prix,McLaren,Sepang International Circuit,39,3,25028,56,10,8,15.0,33.0,3639,14.0,17,1.822,2.746,0,596.0,2,0,1,-6.0,0.6964285714285714,0.25,0.6213100257567439
901_1_1,901,1,131,2,2014,2,Malaysian Grand Prix,Mercedes,Sepang International Circuit,15,1,24604,56,1,1,0.0,25.0,4188,15.0,41,,18.352,0,752.0,0,0,4,-5.0,0.26785714285714285,0.26785714285714285,
901_1_2,901,1,131,2,2014,2,Malaysian Grand Prix,Mercedes,Sepang International Circuit,33,2,25296,56,1,1,0.0,25.0,3610,18.0,23,,28.591,0,560.0,0,0,3,-2.0,0.5892857142857143,0.32142857142857145,
901_1_3,901,1,131,2,2014,2,Malaysian Grand Prix,Mercedes,Sepang International Circuit,51,3,24484,56,1,1,0.0,25.0,4646,18.0,5,,32.315,0,1827.6666666666715,0,0,2,-2.0,0.9107142857142857,0.32142857142857145,
901_20_1,901,20,9,2,2014,2,Malaysian Grand Prix,Red Bull,Sepang International Circuit,13,1,24432,56,2,3,0.0,0.0,4261,13.0,43,9.777,3.202,0,384.0,-1,0,6,-7.0,0.23214285714285715,0.23214285714285715,0.33077211472932044
901_20_2,901,20,9,2,2014,2,Malaysian Grand Prix,Red Bull,Sepang International Circuit,31,2,24728,56,2,3,0.0,0.0,4644,18.0,25,7.605,11.656,0,672.0,-1,0,1,-2.0,0.5535714285714286,0.32142857142857145,0.19522541138652372
901_20_3,901,20,9,2,2014,2,Malaysian Grand Prix,Red Bull,Sepang International Circuit,49,3,25186,56,2,3,0.0,0.0,5197,18.0,7,11.547,23.548,0,1425.3333333333285,-1,0,0,-2.0,0.875,0.32142857142857145,0.12043684298447321
901_3_1,901,3,131,2,2014,2,Malaysian Grand Prix,Mercedes,Sepang International Circuit,14,1,24723,56,3,2,25.0,25.0,4443,14.0,42,10.448,9.879,0,519.0,1,0,5,-6.0,0.25,0.25,0.17927171570073683
901_3_3,901,3,131,2,2014,2,Malaysian Grand Prix,Mercedes,Sepang International Circuit,50,3,24654,56,3,2,25.0,25.0,5187,18.0,6,17.603,27.584,0,1546.0,1,0,1,-2.0,0.8928571428571429,0.32142857142857145,0.08873937750892268
901_4_2,901,4,6,2,2014,2,Malaysian Grand Prix,Ferrari,Sepang International Circuit,27,2,24222,56,4,5,12.0,18.0,4079,16.0,29,9.163,0.076,0,684.3333333333285,-1,0,3,-4.0,0.48214285714285715,0.2857142857142857,1.0277641726109763
901_4_3,901,4,6,2,2014,2,Malaysian Grand Prix,Ferrari,Sepang International Circuit,42,3,24641,56,4,4,12.0,18.0,5234,15.0,14,22.406,3.659,0,718.0,0,0,3,-5.0,0.75,0.26785714285714285,0.25736242224724964
901_807_1,901,807,10,2,2014,2,Malaysian Grand Prix,Force India,Sepang International Circuit,16,1,25336,56,7,2,8.0,9.0,4762,16.0,40,5.139,3.293,0,257.3333333333285,5,0,4,-4.0,0.2857142857142857,0.2857142857142857,0.39583031916817046
901_807_2,901,807,10,2,2014,2,Malaysian Grand Prix,Force India,Sepang International Circuit,34,2,24887,56,7,4,8.0,9.0,4871,18.0,22,1.912,6.407,0,954.0,3,0,2,-2.0,0.6071428571428571,0.32142857142857145,0.4784140188149909
901_817_1,901,817,9,2,2014,2,Malaysian Grand Prix,Red Bull,Sepang International Circuit,12,1,24709,56,5,4,0.0,0.0,4188,12.0,44,6.077,0.773,0,594.3333333333285,1,0,6,-8.0,0.21428571428571427,0.21428571428571427,0.7053186043681456
901_817_3,901,817,9,2,2014,2,Malaysian Grand Prix,Red Bull,Sepang International Circuit,40,3,109329,56,5,5,0.0,0.0,3783,12.0,16,1.518,7.538,0,809.6666666666715,0,0,3,-8.0,0.7142857142857143,0.21428571428571427,0.5142640358823825
901_817_4,901,817,9,2,2014,2,Malaysian Grand Prix,Red Bull,Sepang International Circuit,42,4,34697,56,5,14,0.0,0.0,31432,2.0,14,29.198,16.16,0,36948.0,-9,2,5,-18.0,0.75,0.03571428571428571,0.09138983408802602
901_818_1,901,818,5,2,2014,2,Malaysian Grand Prix,Toro Rosso,Sepang International Circuit,2,1,45629,56,9,18,4.0,6.0,0,2.0,54,3.552,1.753,0,0.0,-9,0,1,-18.0,0.03571428571428571,0.03571428571428571,0.5829237572432566
901_820_1,901,820,206,2,2014,2,Malaysian Grand Prix,Marussia,Sepang International Circuit,10,1,25639,56,21,16,0.0,0.0,4876,10.0,46,6.761,12.386,0,490.3333333333285,5,2,3,-10.0,0.17857142857142858,0.17857142857142858,0.20355429066397623
901_820_2,901,820,206,2,2014,2,Malaysian Grand Prix,Marussia,Sepang International Circuit,27,2,29210,56,21,17,0.0,0.0,7841,17.0,29,7.05,21.415,0,1715.0,4,2,5,-3.0,0.48214285714285715,0.30357142857142855,0.16883658486234399
901_820_3,901,820,206,2,2014,2,Malaysian Grand Prix,Marussia,Sepang International Circuit,41,3,27828,56,21,15,0.0,0.0,5039,14.0,15,30.924,14.49,0,1003.3333333333285,6,0,4,-6.0,0.7321428571428571,0.25,0.09588217465156312
901_821_1,901,821,15,2,2014,2,Malaysian Grand Prix,Sauber,Sepang International Circuit,10,1,29420,56,12,13,0.0,0.0,4124,10.0,46,1.535,2.615,0,267.0,-1,1,2,-10.0,0.17857142857142858,0.17857142857142858,0.6711024904449736
901_821_2,901,821,15,2,2014,2,Malaysian Grand Prix,Sauber,Sepang International Circuit,23,2,26325,56,12,13,0.0,0.0,5235,13.0,33,7.358,0.769,0,1272.0,-1,0,1,-7.0,0.4107142857142857,0.23214285714285715,0.6849369732184029
901_822_1,901,822,3,2,2014,2,Malaysian Grand Prix,Williams,Sepang International Circuit,14,1,25020,56,18,7,10.0,10.0,6663,14.0,42,5.132,8.934,0,152.66666666667152,11,1,6,-6.0,0.25,0.25,0.2637433151428259
901_822_2,901,822,3,2,2014,2,Malaysian Grand Prix,Williams,Sepang International Circuit,29,2,24964,56,18,7,10.0,10.0,4366,15.0,27,13.688,6.925,0,1009.6666666666715,11,0,4,-5.0,0.5178571428571429,0.26785714285714285,0.1942657539707085
901_822_3,901,822,3,2,2014,2,Malaysian Grand Prix,Williams,Sepang International Circuit,44,3,24498,56,18,6,10.0,10.0,4233,15.0,12,18.976,12.582,0,1196.0,12,0,3,-5.0,0.7857142857142857,0.26785714285714285,0.12368693116469553
901_824_1,901,824,206,2,2014,2,Malaysian Grand Prix,Marussia,Sepang International Circuit,1,1,52836,56,19,21,0.0,0.0,0,1.0,55,58.077,,0,,-2,0,0,-19.0,0.017857142857142856,0.017857142857142856,
901_825_1,901,825,1,2,2014,2,Malaysian Grand Prix,McLaren,Sepang International Circuit,9,1,37116,56,8,11,18.0,33.0,4659,9.0,47,0.701,1.158,0,45.33333333332848,-3,0,0,-11.0,0.16071428571428573,0.16071428571428573,1.0512815064354557
901_825_3,901,825,1,2,2014,2,Malaysian Grand Prix,McLaren,Sepang International Circuit,39,3,24415,56,8,10,18.0,33.0,5697,15.0,17,21.653,4.432,0,1565.3333333333285,-2,1,2,-5.0,0.6964285714285714,0.26785714285714285,0.228238519712169
901_826_1,901,826,5,2,2014,2,Malaysian Grand Prix,Toro Rosso,Sepang International Circuit,10,1,25109,56,11,11,2.0,6.0,3803,10.0,46,1.011,0.76,0,204.0,0,0,1,-10.0,0.17857142857142858,0.17857142857142858,1.0654468604493468
901_826_2,901,826,5,2,2014,2,Malaysian Grand Prix,Toro Rosso,Sepang International Circuit,22,2,27473,56,11,11,2.0,6.0,5903,12.0,34,1.04,1.902,0,2003.3333333333285,0,0,0,-8.0,0.39285714285714285,0.21428571428571427,0.8347860164051837
901_828_1,901,828,207,2,2014,2,Malaysian Grand Prix,Caterham,Sepang International Circuit,11,1,30040,56,22,13,0.0,0.0,4509,11.0,45,6.852,4.383,0,342.3333333333285,9,2,6,-9.0,0.19642857142857142,0.19642857142857142,0.31312610434028976
901_828_2,901,828,207,2,2014,2,Malaysian Grand Prix,Caterham,Sepang International Circuit,26,2,26515,56,22,18,0.0,0.0,8890,15.0,30,5.211,,0,1438.0,4,0,4,-5.0,0.4642857142857143,0.26785714285714285,
901_828_3,901,828,207,2,2014,2,Malaysian Grand Prix,Caterham,Sepang International Circuit,38,3,26030,56,22,16,0.0,0.0,4908,12.0,18,2.563,,0,1188.6666666666715,6,0,0,-8.0,0.6785714285714286,0.21428571428571427,
901_8_1,901,8,6,2,2014,2,Malaysian Grand Prix,Ferrari,Sepang International Circuit,2,1,26399,56,6,20,6.0,18.0,32622,2.0,54,25.758,83.513,0,0.0,-14,1,2,-18.0,0.03571428571428571,0.03571428571428571,0.049204500039071834
901_8_2,901,8,6,2,2014,2,Malaysian Grand Prix,Ferrari,Sepang International Circuit,18,2,24417,56,6,18,6.0,18.0,6074,16.0,38,2.697,50.3,0,2690.6666666666715,-12,0,2,-4.0,0.32142857142857145,0.2857142857142857,0.2899827635388474
901_8_3,901,8,6,2,2014,2,Malaysian Grand Prix,Ferrari,Sepang International Circuit,34,3,24246,56,6,14,6.0,18.0,6724,16.0,22,8.81,8.169,0,1523.0,-8,2,4,-4.0,0.6071428571428571,0.2857142857142857,0.21099994674694425
902_13_1,902,13,3,3,2014,3,Bahrain Grand Prix,Williams,Bahrain International Circuit,13,1,24528,57,7,6,6.0,20.0,5472,13.0,44,1.074,4.349,0,2363.6666666666715,1,0,4,1.0,0.22807017543859648,0.22807017543859648,0.6691109090768145
902_13_2,902,13,3,3,2014,3,Bahrain Grand Prix,Williams,Bahrain International Circuit,28,2,25896,57,7,5,6.0,20.0,6263,15.0,29,3.533,0.054,0,1778.0,2,0,2,-2.0,0.49122807017543857,0.2631578947368421,1.1693710596255753
902_13_3,902,13,3,3,2014,3,Bahrain Grand Prix,Williams,Bahrain International Circuit,38,3,24575,57,7,5,6.0,20.0,3711,10.0,19,1.281,1.703,0,910.3333333333285,2,0,1,-10.0,0.6666666666666666,0.17543859649122806,0.8083635131569109
902_154_1,902,154,208,3,2014,3,Bahrain Grand Prix,Lotus F1,Bahrain International Circuit,13,1,25192,57,16,13,0.0,0.0,4316,13.0,44,2.538,3.492,0,1641.0,3,2,6,1.0,0.22807017543859648,0.22807017543859648,0.505263549998062
902_154_2,902,154,208,3,2014,3,Bahrain Grand Prix,Lotus F1,Bahrain International Circuit,28,2,25032,57,16,12,0.0,0.0,4495,15.0,29,15.571,0.741,0,1136.0,4,2,4,-2.0,0.49122807017543857,0.2631578947368421,0.6347289270394835
902_154_3,902,154,208,3,2014,3,Bahrain Grand Prix,Lotus F1,Bahrain International Circuit,37,3,25693,57,16,15,0.0,0.0,4116,9.0,20,6.514,10.607,0,872.0,1,0,4,-11.0,0.6491228070175439,0.15789473684210525,0.21923981469333978
902_155_1,902,155,207,3,2014,3,Bahrain Grand Prix,Caterham,Bahrain International Circuit,15,1,27124,57,18,14,0.0,0.0,4865,15.0,42,9.898,2.286,0,2112.3333333333285,4,1,8,3.0,0.2631578947368421,0.2631578947368421,0.39608131931492896
902_155_2,902,155,207,3,2014,3,Bahrain Grand Prix,Caterham,Bahrain International Circuit,35,2,26628,57,18,17,0.0,0.0,5933,20.0,22,14.3,23.015,0,2715.6666666666715,1,3,6,3.0,0.6140350877192983,0.3508771929824561,0.1070001183900585
902_16_1,902,16,15,3,2014,3,Bahrain Grand Prix,Sauber,Bahrain International Circuit,7,1,25293,57,22,21,0.0,0.0,3861,7.0,50,2.236,56.151,0,306.6666666666715,1,0,0,-5.0,0.12280701754385964,0.12280701754385964,0.32652099239022836
902_16_2,902,16,15,3,2014,3,Bahrain Grand Prix,Sauber,Bahrain International Circuit,13,2,40747,57,22,22,0.0,0.0,135954,6.0,44,88.375,,0,934.6666666666715,0,4,8,-11.0,0.22807017543859648,0.10526315789473684,
902_18_2,902,18,1,3,2014,3,Bahrain Grand Prix,McLaren,Bahrain International Circuit,35,2,25245,57,6,4,23.0,43.0,3665,18.0,22,1.984,8.321,0,806.6666666666715,2,1,4,1.0,0.6140350877192983,0.3157894736842105,0.4424052695447134
902_1_1,902,1,131,3,2014,3,Bahrain Grand Prix,Mercedes,Bahrain International Circuit,19,1,24687,57,2,2,25.0,68.0,6001,19.0,38,2.064,30.32,0,1522.0,0,0,3,7.0,0.3333333333333333,0.3333333333333333,0.358299237384499
902_1_2,902,1,131,3,2014,3,Bahrain Grand Prix,Mercedes,Bahrain International Circuit,41,2,25146,57,2,1,25.0,68.0,4117,22.0,16,,13.585,1,753.0,1,0,6,5.0,0.7192982456140351,0.38596491228070173,
902_20_1,902,20,9,3,2014,3,Bahrain Grand Prix,Red Bull,Bahrain International Circuit,16,1,24964,57,10,6,15.0,15.0,4280,16.0,41,4.435,2.685,0,1460.3333333333285,4,1,5,4.0,0.2807017543859649,0.2807017543859649,0.4553630609185402
902_20_2,902,20,9,3,2014,3,Bahrain Grand Prix,Red Bull,Bahrain International Circuit,34,2,26186,57,10,6,15.0,15.0,6530,18.0,23,11.195,0.391,0,3085.6666666666715,4,1,2,1.0,0.5964912280701754,0.3157894736842105,0.8009080809715358
902_3_2,902,3,131,3,2014,3,Bahrain Grand Prix,Mercedes,Bahrain International Circuit,41,2,24907,57,1,2,43.0,68.0,7956,20.0,16,13.585,57.76,1,481.0,-1,1,7,3.0,0.7192982456140351,0.3508771929824561,0.08558197258249742
902_4_1,902,4,6,3,2014,3,Bahrain Grand Prix,Ferrari,Bahrain International Circuit,12,1,25770,57,9,9,24.0,30.0,3908,12.0,45,0.3,1.376,0,947.3333333333285,0,0,5,0.0,0.21052631578947367,0.21052631578947367,1.19010619010619
902_4_2,902,4,6,3,2014,3,Bahrain Grand Prix,Ferrari,Bahrain International Circuit,28,2,24576,57,9,8,24.0,30.0,4155,16.0,29,1.745,2.404,0,1537.6666666666715,1,1,3,-1.0,0.49122807017543857,0.2807017543859649,0.6580707578569303
902_4_3,902,4,6,3,2014,3,Bahrain Grand Prix,Ferrari,Bahrain International Circuit,41,3,24493,57,9,6,24.0,30.0,21404,13.0,16,2.34,7.688,1,886.3333333333285,3,2,8,-7.0,0.7192982456140351,0.22807017543859648,0.41450248673922874
902_807_1,902,807,10,3,2014,3,Bahrain Grand Prix,Force India,Bahrain International Circuit,15,1,24757,57,11,5,18.0,19.0,4904,15.0,42,3.696,2.256,0,1885.0,6,0,7,3.0,0.2631578947368421,0.2631578947368421,0.520072496222411
902_813_1,902,813,208,3,2014,3,Bahrain Grand Prix,Lotus F1,Bahrain International Circuit,19,1,25395,57,17,12,0.0,0.0,4638,19.0,38,1.834,1.601,0,1908.3333333333285,5,1,4,7.0,0.3333333333333333,0.3333333333333333,0.7373256635184828
902_813_2,902,813,208,3,2014,3,Bahrain Grand Prix,Lotus F1,Bahrain International Circuit,39,2,26440,57,17,12,0.0,0.0,5805,20.0,18,4.069,5.97,0,2129.3333333333285,5,0,3,3.0,0.6842105263157895,0.3508771929824561,0.3407495924958669
902_813_3,902,813,208,3,2014,3,Bahrain Grand Prix,Lotus F1,Bahrain International Circuit,40,3,34249,57,17,15,0.0,0.0,40549,1.0,17,6.38,36.989,0,3335.0,2,1,5,-19.0,0.7017543859649122,0.017543859649122806,0.16182476442153668
902_813_4,902,813,208,3,2014,3,Bahrain Grand Prix,Lotus F1,Bahrain International Circuit,47,4,32874,57,17,15,0.0,0.0,4275,7.0,10,1.112,0.174,0,10233.666666666672,2,0,0,-13.0,0.8245614035087719,0.12280701754385964,1.325273604873264
902_815_1,902,815,10,3,2014,3,Bahrain Grand Prix,Force India,Bahrain International Circuit,16,1,24697,57,4,3,1.0,19.0,5024,16.0,41,24.567,0.981,0,2036.0,1,0,4,4.0,0.2807017543859649,0.2807017543859649,0.5439084767962361
